Wavelength - Plot 0	Volt - Plot 0	
750,48	0,00038015	
750,51	0,00037954	
750,54	0,00037954	
750,57	0,00038301	
750,6	0,0003824	
750,63	0,00037852	
750,66	0,00037872	
750,69	0,00037831	
750,72	0,00037913	
750,75	0,00037892	
750,78	0,00038199	
750,81	0,00038015	
750,84	0,00037709	
750,87	0,00037709	
750,9	0,00038015	
750,93	0,00037892	
750,96	0,00037954	
750,99	0,00037749	
751,02	0,00038117	
751,05	0,00037974	
751,08	0,00037831	
751,11	0,00037709	
751,14	0,00037995	
751,17	0,00037606	
751,2	0,00037749	
751,23	0,00037913	
751,26	0,00037729	
751,29	0,00037913	
751,32	0,0003777	
751,35	0,00038035	
751,38	0,00037892	
751,41	0,00037913	
751,44	0,00037913	
751,47	0,00037749	
751,5	0,00037954	
751,53	0,00037647	
751,56	0,00037566	
751,59	0,00037504	
751,62	0,00037709	
751,65	0,00037811	
751,68	0,00037831	
751,71	0,0003777	
751,74	0,00037647	
751,77	0,00037484	
751,8	0,0003779	
751,83	0,00037688	
751,86	0,00037566	
751,89	0,00037872	
751,92	0,00037627	
751,95	0,00037688	
751,98	0,00037709	
752,01	0,00037688	
752,04	0,0003779	
752,07	0,0003779	
752,1	0,00037811	
752,13	0,0003779	
752,16	0,00037852	
752,19	0,00037892	
752,22	0,00037892	
752,25	0,00038117	
752,28	0,0003779	
752,31	0,00037831	
752,34	0,00037872	
752,37	0,00037811	
752,4	0,00037913	
752,43	0,00037647	
752,46	0,00037525	
752,49	0,00037361	
752,52	0,00037709	
752,55	0,00037749	
752,58	0,00037749	
752,61	0,00037933	
752,64	0,0003777	
752,67	0,00037668	
752,7	0,00037688	
752,73	0,0003779	
752,76	0,00037913	
752,79	0,00037933	
752,82	0,00037852	
752,85	0,00037831	
752,88	0,00037954	
752,91	0,00037852	
752,94	0,00037647	
752,97	0,00037709	
753	0,00037811	
753,03	0,00037831	
753,06	0,00037852	
753,09	0,00038015	
753,12	0,00037852	
753,15	0,00037892	
753,18	0,00037729	
753,21	0,00037647	
753,24	0,00037954	
753,27	0,00037811	
753,3	0,00037913	
753,33	0,00038056	
753,36	0,00037995	
753,39	0,00037811	
753,42	0,00037688	
753,45	0,00037852	
753,48	0,00037586	
753,51	0,00037586	
753,54	0,00037709	
753,57	0,00037831	
753,6	0,00037852	
753,63	0,00037504	
753,66	0,00037749	
753,69	0,00037749	
753,72	0,00037382	
753,75	0,00037606	
753,78	0,00037749	
753,81	0,00037709	
753,84	0,00037709	
753,87	0,00037709	
753,9	0,00037586	
753,93	0,00037749	
753,96	0,00037709	
753,99	0,00037627	
754,02	0,00037729	
754,05	0,0003777	
754,08	0,00037504	
754,11	0,00037872	
754,14	0,00037525	
754,17	0,00037525	
754,2	0,0003777	
754,23	0,00037811	
754,26	0,0003779	
754,29	0,0003779	
754,32	0,00037811	
754,35	0,00037852	
754,38	0,00037627	
754,41	0,00037545	
754,44	0,00037709	
754,47	0,00037749	
754,5	0,00037831	
754,53	0,00037995	
754,56	0,00038178	
754,59	0,00037729	
754,62	0,00037668	
754,65	0,0003779	
754,68	0,00037852	
754,71	0,00037647	
754,74	0,00037933	
754,77	0,00037872	
754,8	0,00037606	
754,83	0,00037995	
754,86	0,00038015	
754,89	0,00037872	
754,92	0,00037913	
754,95	0,00037913	
754,98	0,00037913	
755,01	0,00037729	
755,04	0,00037688	
755,07	0,0003779	
755,1	0,00037566	
755,13	0,00037484	
755,16	0,00037852	
755,19	0,00037954	
755,22	0,00037729	
755,25	0,00037831	
755,28	0,0003779	
755,31	0,00037729	
755,34	0,00038056	
755,37	0,00037872	
755,4	0,00038097	
755,43	0,00038035	
755,46	0,00037709	
755,49	0,00037913	
755,52	0,00037913	
755,55	0,00037545	
755,58	0,00037892	
755,61	0,00037852	
755,64	0,00037872	
755,67	0,0003779	
755,7	0,00038015	
755,73	0,00037933	
755,76	0,00037729	
755,79	0,00037933	
755,82	0,00038076	
755,85	0,00037852	
755,88	0,00037974	
755,91	0,00037995	
755,94	0,00038158	
755,97	0,00037627	
756	0,00038076	
756,03	0,00038097	
756,06	0,00037995	
756,09	0,00037933	
756,12	0,00038219	
756,15	0,00037892	
756,18	0,0003779	
756,21	0,00037974	
756,24	0,00037954	
756,27	0,00038015	
756,3	0,00038076	
756,33	0,00037974	
756,36	0,00037872	
756,39	0,00037872	
756,42	0,00038015	
756,45	0,00037852	
756,48	0,00038158	
756,51	0,00037872	
756,54	0,00038056	
756,57	0,00038219	
756,6	0,00038015	
756,63	0,00038015	
756,66	0,0003779	
756,69	0,00037402	
756,72	0,00037729	
756,75	0,00037933	
756,78	0,00037913	
756,81	0,00037933	
756,84	0,00038056	
756,87	0,00037892	
756,9	0,00037627	
756,93	0,00037811	
756,96	0,00037954	
756,99	0,00038015	
757,02	0,0003779	
757,05	0,00037668	
757,08	0,00037606	
757,11	0,0003777	
757,14	0,00038056	
757,17	0,00037709	
757,2	0,00037647	
757,23	0,00037872	
757,26	0,00037709	
757,29	0,00037749	
757,32	0,00037831	
757,35	0,00037545	
757,38	0,00037586	
757,41	0,00037586	
757,44	0,0003777	
757,47	0,00037749	
757,5	0,0003777	
757,53	0,00037811	
757,56	0,00037831	
757,59	0,00037627	
757,62	0,00037872	
757,65	0,00037566	
757,68	0,00038178	
757,71	0,00037709	
757,74	0,00037443	
757,77	0,00037566	
757,8	0,0003777	
757,83	0,00037423	
757,86	0,00037504	
757,89	0,00037606	
757,92	0,00037668	
757,95	0,00037545	
757,98	0,00037545	
758,01	0,00037484	
758,04	0,00037586	
758,07	0,00037586	
758,1	0,00037647	
758,13	0,00037811	
758,16	0,00037586	
758,19	0,000373	
758,22	0,00037443	
758,25	0,00037361	
758,28	0,00037504	
758,31	0,00037586	
758,34	0,00037709	
758,37	0,00037729	
758,4	0,00037443	
758,43	0,00037545	
758,46	0,00037566	
758,49	0,00037566	
758,52	0,00037484	
758,55	0,00037423	
758,58	0,00037198	
758,61	0,00037545	
758,64	0,00037504	
758,67	0,00037484	
758,7	0,00037259	
758,73	0,00037423	
758,76	0,000373	
758,79	0,00037545	
758,82	0,00037504	
758,85	0,00037545	
758,88	0,00037525	
758,91	0,00037443	
758,94	0,00037586	
758,97	0,00037627	
759	0,00037688	
759,03	0,00037627	
759,06	0,00037852	
759,09	0,00037545	
759,12	0,00037484	
759,15	0,00037218	
759,18	0,00037688	
759,21	0,00037586	
759,24	0,00037443	
759,27	0,00037504	
759,3	0,00037423	
759,33	0,00037566	
759,36	0,00037892	
759,39	0,00037749	
759,42	0,00037627	
759,45	0,00037525	
759,48	0,00037688	
759,51	0,0003777	
759,54	0,00037852	
759,57	0,00037586	
759,6	0,00037484	
759,63	0,00037443	
759,66	0,00037504	
759,69	0,00037525	
759,72	0,00037831	
759,75	0,00037525	
759,78	0,00037382	
759,81	0,00037606	
759,84	0,00037484	
759,87	0,00037627	
759,9	0,00037627	
759,93	0,00037566	
759,96	0,00037627	
759,99	0,00037668	
760,02	0,00037668	
760,05	0,00037709	
760,08	0,00037566	
760,11	0,00037361	
760,14	0,00037463	
760,17	0,00037341	
760,2	0,00037688	
760,23	0,00037749	
760,26	0,00037688	
760,29	0,00037341	
760,32	0,00037504	
760,35	0,00037586	
760,38	0,00037729	
760,41	0,00037831	
760,44	0,00037586	
760,47	0,00037729	
760,5	0,00037484	
760,53	0,00037566	
760,56	0,00037504	
760,59	0,00037688	
760,62	0,00037729	
760,65	0,00037525	
760,68	0,00037668	
760,71	0,00037627	
760,74	0,00037709	
760,77	0,00037647	
760,8	0,00037443	
760,83	0,00037504	
760,86	0,00037361	
760,89	0,00037729	
760,92	0,00037872	
760,95	0,00037606	
760,98	0,00037668	
761,01	0,00037688	
761,04	0,00037627	
761,07	0,00037892	
761,1	0,0003779	
761,13	0,00037749	
761,16	0,00037668	
761,19	0,00037606	
761,22	0,00037586	
761,25	0,000373	
761,28	0,00037688	
761,31	0,00037729	
761,34	0,00037688	
761,37	0,00037647	
761,4	0,00037668	
761,43	0,00037525	
761,46	0,00037647	
761,49	0,00037647	
761,52	0,00037811	
761,55	0,00037749	
761,58	0,00037586	
761,61	0,00037688	
761,64	0,00037709	
761,67	0,00037668	
761,7	0,00037627	
761,73	0,00037484	
761,76	0,00037484	
761,79	0,00037443	
761,82	0,00037647	
761,85	0,00037627	
761,88	0,00037811	
761,91	0,00037545	
761,94	0,00037749	
761,97	0,00037749	
762	0,00037729	
762,03	0,00038138	
762,06	0,00037647	
762,09	0,00037668	
762,12	0,00037688	
762,15	0,00037709	
762,18	0,0003779	
762,21	0,0003779	
762,24	0,00037545	
762,27	0,0003777	
762,3	0,00037749	
762,33	0,00037668	
762,36	0,00037647	
762,39	0,00037709	
762,42	0,0003777	
762,45	0,00038035	
762,48	0,00037647	
762,51	0,00037709	
762,54	0,00037688	
762,57	0,00037525	
762,6	0,00037749	
762,63	0,00037729	
762,66	0,00037504	
762,69	0,00037525	
762,72	0,00037525	
762,75	0,00037402	
762,78	0,00037525	
762,81	0,00037749	
762,84	0,00037729	
762,87	0,00037627	
762,9	0,00037525	
762,93	0,00037484	
762,96	0,00037341	
762,99	0,00037341	
763,02	0,00037484	
763,05	0,00037606	
763,08	0,00037892	
763,11	0,0003779	
763,14	0,00037484	
763,17	0,0003779	
763,2	0,00037811	
763,23	0,0003777	
763,26	0,00037606	
763,29	0,00037627	
763,32	0,00037668	
763,35	0,00037586	
763,38	0,00037423	
763,41	0,00037504	
763,44	0,00037525	
763,47	0,00037566	
763,5	0,00037525	
763,53	0,00037729	
763,56	0,0003777	
763,59	0,00037729	
763,62	0,00037709	
763,65	0,00037647	
763,68	0,00037974	
763,71	0,0003777	
763,74	0,00037627	
763,77	0,00037668	
763,8	0,00037709	
763,83	0,00037402	
763,86	0,00037627	
763,89	0,0003777	
763,92	0,00037811	
763,95	0,00037606	
763,98	0,00037637	
764,01	0,00037811	
764,04	0,00037831	
764,07	0,00037872	
764,1	0,00037811	
764,13	0,00037729	
764,16	0,00037831	
764,19	0,00037811	
764,22	0,00037606	
764,25	0,00037913	
764,28	0,00037586	
764,31	0,0003777	
764,34	0,00037913	
764,37	0,00037525	
764,4	0,00037831	
764,43	0,00037749	
764,46	0,00037729	
764,49	0,00037729	
764,52	0,00037811	
764,55	0,00037933	
764,58	0,00037688	
764,61	0,00037525	
764,64	0,0003777	
764,67	0,00037566	
764,7	0,00037341	
764,73	0,00037913	
764,76	0,0003779	
764,79	0,00037627	
764,82	0,00037423	
764,85	0,00037402	
764,88	0,00037606	
764,91	0,00037688	
764,94	0,00037566	
764,97	0,00037525	
765	0,00037586	
765,03	0,00037709	
765,06	0,00037688	
765,09	0,00037545	
765,12	0,00037729	
765,15	0,00037872	
765,18	0,00037341	
765,21	0,00037606	
765,24	0,00037586	
765,27	0,00037239	
765,3	0,00037545	
765,33	0,00037709	
765,36	0,00037647	
765,39	0,00037504	
765,42	0,00037525	
765,45	0,00037668	
765,48	0,00037566	
765,51	0,00037606	
765,54	0,00037709	
765,57	0,00037545	
765,6	0,00037566	
765,63	0,00037709	
765,66	0,00037545	
765,69	0,00037545	
765,72	0,00037606	
765,75	0,0003777	
765,78	0,00037872	
765,81	0,00037566	
765,84	0,00037974	
765,87	0,00037831	
765,9	0,00037647	
765,93	0,00037831	
765,96	0,0003779	
765,99	0,00038015	
766,02	0,00037811	
766,05	0,00037525	
766,08	0,00037892	
766,11	0,00037709	
766,14	0,00037586	
766,17	0,00037749	
766,2	0,00037504	
766,23	0,00037647	
766,26	0,00037872	
766,29	0,00037545	
766,32	0,00038035	
766,35	0,00037709	
766,38	0,00037831	
766,41	0,00037709	
766,44	0,00037545	
766,47	0,00037852	
766,5	0,00037504	
766,53	0,00037831	
766,56	0,00037872	
766,59	0,00037586	
766,62	0,00037586	
766,65	0,00037872	
766,68	0,00037463	
766,71	0,0003779	
766,74	0,00037566	
766,77	0,00037525	
766,8	0,00037647	
766,83	0,00037586	
766,86	0,00037831	
766,89	0,00038158	
766,92	0,00037484	
766,95	0,00037831	
766,98	0,0003779	
767,01	0,00037668	
767,04	0,00037668	
767,07	0,0003777	
767,1	0,00037831	
767,13	0,00037913	
767,16	0,00037566	
767,19	0,00037709	
767,22	0,00037831	
767,25	0,00037872	
767,28	0,00037627	
767,31	0,00037525	
767,34	0,00037688	
767,37	0,00037974	
767,4	0,0003779	
767,43	0,00037647	
767,46	0,00037402	
767,49	0,00037627	
767,52	0,00037995	
767,55	0,00037974	
767,58	0,00037606	
767,61	0,00037484	
767,64	0,00037606	
767,67	0,00037443	
767,7	0,00037627	
767,73	0,00037749	
767,76	0,00038035	
767,79	0,00037831	
767,82	0,00037852	
767,85	0,00037545	
767,88	0,00037586	
767,91	0,00037811	
767,94	0,0003777	
767,97	0,00037749	
768	0,0003777	
768,03	0,00037688	
768,06	0,00037913	
768,09	0,00037606	
768,12	0,00037749	
768,15	0,00037668	
768,18	0,00037852	
768,21	0,00037831	
768,24	0,00037525	
768,27	0,00037831	
768,3	0,00037647	
768,33	0,00037852	
768,36	0,00037872	
768,39	0,00037831	
768,42	0,00037729	
768,45	0,00037954	
768,48	0,00037402	
768,51	0,00037811	
768,54	0,00037709	
768,57	0,00037647	
768,6	0,00037729	
768,63	0,00037382	
768,66	0,00037933	
768,69	0,00037668	
768,72	0,00037852	
768,75	0,00037709	
768,78	0,0003777	
768,81	0,00037852	
768,84	0,00037606	
768,87	0,00037504	
768,9	0,00037606	
768,93	0,00037709	
768,96	0,00037545	
768,99	0,00037729	
769,02	0,00037749	
769,05	0,0003779	
769,08	0,00037709	
769,11	0,00037443	
769,14	0,00037668	
769,17	0,00037668	
769,2	0,00037872	
769,23	0,00037892	
769,26	0,00037382	
769,29	0,00037627	
769,32	0,00037709	
769,35	0,00037586	
769,38	0,00037852	
769,41	0,00037872	
769,44	0,00037678	
769,47	0,00037668	
769,5	0,00037668	
769,53	0,00037913	
769,56	0,00037852	
769,59	0,00037749	
769,62	0,00037811	
769,65	0,00037627	
769,68	0,00037954	
769,71	0,00037606	
769,74	0,00037647	
769,77	0,00037852	
769,8	0,00037668	
769,83	0,00037892	
769,86	0,00038076	
769,89	0,00037504	
769,92	0,00037852	
769,95	0,00037831	
769,98	0,00037627	
770,01	0,00037811	
770,04	0,00037852	
770,07	0,0003779	
770,1	0,00037811	
770,13	0,00037504	
770,16	0,00037749	
770,19	0,00037729	
770,22	0,00037709	
770,25	0,00037954	
770,28	0,00037566	
770,31	0,00037729	
770,34	0,00037566	
770,37	0,00037668	
770,4	0,0003779	
770,43	0,00037647	
770,46	0,00037811	
770,49	0,00037954	
770,52	0,00037627	
770,55	0,00037892	
770,58	0,00037913	
770,61	0,00037749	
770,64	0,00037811	
770,67	0,00037729	
770,7	0,0003777	
770,73	0,00037913	
770,76	0,00037688	
770,79	0,0003779	
770,82	0,00037933	
770,85	0,0003777	
770,88	0,00037852	
770,91	0,00037709	
770,94	0,00038035	
770,97	0,00038015	
771	0,0003779	
771,03	0,00038138	
771,06	0,00037688	
771,09	0,00037913	
771,12	0,00037995	
771,15	0,0003777	
771,18	0,00038138	
771,21	0,00038076	
771,24	0,00038219	
771,27	0,00037954	
771,3	0,00037892	
771,33	0,00037995	
771,36	0,00037995	
771,39	0,00038097	
771,42	0,00038035	
771,45	0,00038015	
771,48	0,00037933	
771,51	0,00037852	
771,54	0,0003779	
771,57	0,00038097	
771,6	0,00037831	
771,63	0,00038035	
771,66	0,00037872	
771,69	0,00037831	
771,72	0,00038097	
771,75	0,00038158	
771,78	0,00037872	
771,81	0,00038342	
771,84	0,00038138	
771,87	0,00038076	
771,9	0,00037995	
771,93	0,00037974	
771,96	0,00038362	
771,99	0,00038076	
772,02	0,00038301	
772,05	0,00038178	
772,08	0,00037852	
772,11	0,00038138	
772,14	0,00038076	
772,17	0,00038097	
772,2	0,00038199	
772,23	0,00038178	
772,26	0,0003826	
772,29	0,00038056	
772,32	0,00037709	
772,35	0,00037974	
772,38	0,0003826	
772,41	0,00037913	
772,44	0,00038138	
772,47	0,00037749	
772,5	0,00038362	
772,53	0,00038199	
772,56	0,00037913	
772,59	0,00038138	
772,62	0,00038199	
772,65	0,00038076	
772,68	0,00038158	
772,71	0,0003777	
772,74	0,00038097	
772,77	0,00038281	
772,8	0,00037995	
772,83	0,0003826	
772,86	0,00038117	
772,89	0,00038199	
772,92	0,00038035	
772,95	0,00037892	
772,98	0,00038219	
773,01	0,0003824	
773,04	0,00038178	
773,07	0,00038035	
773,1	0,0003777	
773,13	0,00037974	
773,16	0,00038199	
773,19	0,00037933	
773,22	0,00038076	
773,25	0,00038117	
773,28	0,00038138	
773,31	0,00038056	
773,34	0,00037729	
773,37	0,00037892	
773,4	0,00037913	
773,43	0,00038199	
773,46	0,00038035	
773,49	0,00037913	
773,52	0,00037892	
773,55	0,00037852	
773,58	0,0003779	
773,61	0,00038015	
773,64	0,00037811	
773,67	0,00037913	
773,7	0,00037872	
773,73	0,00037566	
773,76	0,00037892	
773,79	0,00038035	
773,82	0,0003824	
773,85	0,00037811	
773,88	0,0003777	
773,91	0,00037811	
773,94	0,00037913	
773,97	0,00037913	
774	0,00037995	
774,03	0,00037974	
774,06	0,00038199	
774,09	0,00037892	
774,12	0,00037566	
774,15	0,0003779	
774,18	0,00037954	
774,21	0,00037852	
774,24	0,00037749	
774,27	0,00037831	
774,3	0,00037729	
774,33	0,00037831	
774,36	0,00037647	
774,39	0,00037627	
774,42	0,0003777	
774,45	0,00038076	
774,48	0,00037668	
774,51	0,00037545	
774,54	0,00037566	
774,57	0,00037566	
774,6	0,00037709	
774,63	0,00037586	
774,66	0,00037668	
774,69	0,00037484	
774,72	0,00037525	
774,75	0,0003732	
774,78	0,00037566	
774,81	0,00037566	
774,84	0,00037627	
774,87	0,00037586	
774,9	0,00037525	
774,93	0,00037627	
774,96	0,00037668	
774,99	0,00037698	
775,02	0,00037566	
775,05	0,00037709	
775,08	0,00037709	
775,11	0,00037749	
775,14	0,00037382	
775,17	0,00037709	
775,2	0,00037688	
775,23	0,00037627	
775,26	0,00037443	
775,29	0,00037361	
775,32	0,0003779	
775,35	0,00037402	
775,38	0,00037361	
775,41	0,00037525	
775,44	0,00037606	
775,47	0,00037545	
775,5	0,00037647	
775,53	0,00037423	
775,56	0,00037586	
775,59	0,00037586	
775,62	0,00037749	
775,65	0,00037647	
775,68	0,0003777	
775,71	0,00037606	
775,74	0,00037606	
775,77	0,00037463	
775,8	0,00037811	
775,83	0,00037545	
775,86	0,00037606	
775,89	0,00037627	
775,92	0,00037423	
775,95	0,00037647	
775,98	0,00037688	
776,01	0,00037361	
776,04	0,00037627	
776,07	0,0003779	
776,1	0,00037688	
776,13	0,00037709	
776,16	0,00037239	
776,19	0,00037688	
776,22	0,00037749	
776,25	0,00037504	
776,28	0,00037545	
776,31	0,00037443	
776,34	0,00037647	
776,37	0,00037688	
776,4	0,00037545	
776,43	0,00037913	
776,46	0,00037811	
776,49	0,00037606	
776,52	0,00037811	
776,55	0,00037525	
776,58	0,00037709	
776,61	0,00037811	
776,64	0,00037606	
776,67	0,0003777	
776,7	0,00037627	
776,73	0,00037423	
776,76	0,00037566	
776,79	0,00037545	
776,82	0,00037852	
776,85	0,00037606	
776,88	0,00037729	
776,91	0,00037709	
776,94	0,00037504	
776,97	0,0003779	
777	0,00037606	
777,03	0,00037545	
777,06	0,00037688	
777,09	0,00037586	
777,12	0,00037892	
777,15	0,0003777	
777,18	0,00037545	
777,21	0,00037586	
777,24	0,00037729	
777,27	0,00037668	
777,3	0,00037647	
777,33	0,00037749	
777,36	0,00037566	
777,39	0,00037892	
777,42	0,00037545	
777,45	0,00037974	
777,48	0,00037729	
777,51	0,00037668	
777,54	0,00037933	
777,57	0,00037463	
777,6	0,00037729	
777,63	0,00037729	
777,66	0,00037423	
777,69	0,00037668	
777,72	0,00037545	
777,75	0,00037647	
777,78	0,00037688	
777,81	0,00037341	
777,84	0,00037647	
777,87	0,00037423	
777,9	0,00037688	
777,93	0,00037484	
777,96	0,00037525	
777,99	0,00037709	
778,02	0,00037647	
778,05	0,00037382	
778,08	0,0003777	
778,11	0,00037668	
778,14	0,00037586	
778,17	0,00037586	
778,2	0,00037484	
778,23	0,00037749	
778,26	0,00037811	
778,29	0,00037382	
778,32	0,00037566	
778,35	0,00037463	
778,38	0,0003777	
778,41	0,00037647	
778,44	0,00037382	
778,47	0,00037647	
778,5	0,00037627	
778,53	0,0003779	
778,56	0,00037668	
778,59	0,0003728	
778,62	0,00037606	
778,65	0,00037709	
778,68	0,00037525	
778,71	0,0003779	
778,74	0,00037852	
778,77	0,00037545	
778,8	0,00037668	
778,83	0,00037463	
778,86	0,00037688	
778,89	0,00037586	
778,92	0,00037484	
778,95	0,00037647	
778,98	0,00037463	
779,01	0,00037647	
779,04	0,00037463	
779,07	0,00037504	
779,1	0,00037463	
779,13	0,00037729	
779,16	0,00037729	
779,19	0,00037729	
779,22	0,00037525	
779,25	0,00037688	
779,28	0,00037647	
779,31	0,00037811	
779,34	0,00037933	
779,37	0,00037688	
779,4	0,00037872	
779,43	0,00037709	
779,46	0,00037606	
779,49	0,00037729	
779,52	0,00037852	
779,55	0,0003779	
779,58	0,00037688	
779,61	0,00037729	
779,64	0,0003777	
779,67	0,00037811	
779,7	0,0003779	
779,73	0,00037933	
779,76	0,0003777	
779,79	0,00037749	
779,82	0,00038015	
779,85	0,00037668	
779,88	0,00038076	
779,91	0,00037995	
779,94	0,00037749	
779,97	0,00037892	
780	0,00037831	
780,03	0,00038015	
780,06	0,00037811	
780,09	0,00037831	
780,12	0,00037749	
780,15	0,0003777	
780,18	0,0003777	
780,21	0,00037668	
780,24	0,00037484	
780,27	0,00037831	
780,3	0,00037852	
780,33	0,00037688	
780,36	0,00037729	
780,39	0,00037545	
780,42	0,00037831	
780,45	0,0003777	
780,48	0,00037647	
780,51	0,00038015	
780,54	0,00037688	
780,57	0,00037831	
780,6	0,00037954	
780,63	0,00037606	
780,66	0,00037852	
780,69	0,0003779	
780,72	0,00037647	
780,75	0,00037709	
780,78	0,00037606	
780,81	0,00037709	
780,84	0,00037627	
780,87	0,00037688	
780,9	0,00037913	
780,93	0,00037933	
780,96	0,00037954	
780,99	0,00037954	
781,02	0,00037545	
781,05	0,00037647	
781,08	0,0003777	
781,11	0,00037566	
781,14	0,0003777	
781,17	0,0003779	
781,2	0,00037668	
781,23	0,0003779	
781,26	0,00037341	
781,29	0,00037811	
781,32	0,00037627	
781,35	0,0003777	
781,38	0,00037933	
781,41	0,00037647	
781,44	0,00037627	
781,47	0,00037709	
781,5	0,00037688	
781,53	0,00037852	
781,56	0,00037913	
781,59	0,00037811	
781,62	0,00038056	
781,65	0,00037668	
781,68	0,00037933	
781,71	0,00037852	
781,74	0,00037709	
781,77	0,00037933	
781,8	0,00037729	
781,83	0,00037729	
781,86	0,00037933	
781,89	0,0003777	
781,92	0,00037852	
781,95	0,00037872	
781,98	0,00037954	
782,01	0,00037831	
782,04	0,00037749	
782,07	0,00037627	
782,1	0,00037872	
782,13	0,00037729	
782,16	0,00037709	
782,19	0,0003779	
782,22	0,00037892	
782,25	0,00037831	
782,28	0,00037627	
782,31	0,00037831	
782,34	0,00037709	
782,37	0,00037933	
782,4	0,00037892	
782,43	0,00037668	
782,46	0,00038015	
782,49	0,00037892	
782,52	0,00037974	
782,55	0,0003779	
782,58	0,00037974	
782,61	0,00037913	
782,64	0,00037749	
782,67	0,00037668	
782,7	0,00037954	
782,73	0,00038138	
782,76	0,00037872	
782,79	0,00037749	
782,82	0,00037749	
782,85	0,00037831	
782,88	0,00037831	
782,91	0,00037647	
782,94	0,0003779	
782,97	0,00037831	
783	0,00037831	
783,03	0,00037729	
783,06	0,00037709	
783,09	0,00037913	
783,12	0,0003779	
783,15	0,00038158	
783,18	0,00038117	
783,21	0,00037995	
783,24	0,00037892	
783,27	0,00037913	
783,3	0,00037688	
783,33	0,0003779	
783,36	0,00037954	
783,39	0,00038281	
783,42	0,00038035	
783,45	0,00037872	
783,48	0,00038117	
783,51	0,00038219	
783,54	0,00038035	
783,57	0,00038056	
783,6	0,00037892	
783,63	0,00038015	
783,66	0,00038056	
783,69	0,00037729	
783,72	0,00038056	
783,75	0,00038035	
783,78	0,00038219	
783,81	0,00038199	
783,84	0,0003777	
783,87	0,00037995	
783,9	0,00038158	
783,93	0,00037852	
783,96	0,00038015	
783,99	0,00038301	
784,02	0,00038199	
784,05	0,00038117	
784,08	0,00037811	
784,11	0,0003826	
784,14	0,0003824	
784,17	0,00038138	
784,2	0,00038178	
784,23	0,00037933	
784,26	0,00038342	
784,29	0,00038117	
784,32	0,00037913	
784,35	0,00038444	
784,38	0,00038056	
784,41	0,00038424	
784,44	0,00038199	
784,47	0,00037892	
784,5	0,00038464	
784,53	0,0003824	
784,56	0,00038056	
784,59	0,00038158	
784,62	0,00038321	
784,65	0,00038097	
784,68	0,00038444	
784,71	0,00038158	
784,74	0,00038117	
784,77	0,00038117	
784,8	0,00038035	
784,83	0,00038321	
784,86	0,00038056	
784,89	0,00038076	
784,92	0,00038383	
784,95	0,00038056	
784,98	0,00038056	
785,01	0,00038199	
785,04	0,00038015	
785,07	0,00038076	
785,1	0,00037852	
785,13	0,00038076	
785,16	0,0003824	
785,19	0,00038056	
785,22	0,00038178	
785,25	0,00038117	
785,28	0,00038076	
785,31	0,00038056	
785,34	0,00038158	
785,37	0,00038056	
785,4	0,00038138	
785,43	0,00038301	
785,46	0,00038158	
785,49	0,00037852	
785,52	0,00038076	
785,55	0,00037995	
785,58	0,00038035	
785,61	0,00038097	
785,64	0,00038219	
785,67	0,00038178	
785,7	0,0003826	
785,73	0,00037811	
785,76	0,00038097	
785,79	0,00038138	
785,82	0,00038362	
785,85	0,00038342	
785,88	0,0003779	
785,91	0,0003824	
785,94	0,00038138	
785,97	0,00037995	
786	0,00038219	
786,03	0,00038178	
786,06	0,00038056	
786,09	0,0003826	
786,12	0,00038158	
786,15	0,00038628	
786,18	0,00038158	
786,21	0,00038097	
786,24	0,00038444	
786,27	0,00038199	
786,3	0,00038035	
786,33	0,00038342	
786,36	0,00037974	
786,39	0,0003826	
786,42	0,00038199	
786,45	0,00038138	
786,48	0,00038035	
786,51	0,00037954	
786,54	0,00037872	
786,57	0,00038097	
786,6	0,00038015	
786,63	0,00038117	
786,66	0,0003779	
786,69	0,00038117	
786,72	0,0003826	
786,75	0,00037913	
786,78	0,00038362	
786,81	0,00038138	
786,84	0,0003826	
786,87	0,00038035	
786,9	0,0003779	
786,93	0,00037913	
786,96	0,0003826	
786,99	0,00038035	
787,02	0,00038505	
787,05	0,00038076	
787,08	0,00038301	
787,11	0,00038035	
787,14	0,00037749	
787,17	0,00038076	
787,2	0,00038035	
787,23	0,00038097	
787,26	0,00038056	
787,29	0,00037811	
787,32	0,00038158	
787,35	0,00038158	
787,38	0,00038035	
787,41	0,00038015	
787,44	0,00038138	
787,47	0,00038138	
787,5	0,0003779	
787,53	0,00037668	
787,56	0,00038281	
787,59	0,00037974	
787,62	0,00038035	
787,65	0,00038219	
787,68	0,00038076	
787,71	0,00038015	
787,74	0,00037995	
787,77	0,00037749	
787,8	0,0003824	
787,83	0,00038117	
787,86	0,00038383	
787,89	0,00038097	
787,92	0,00037831	
787,95	0,0003824	
787,98	0,00038281	
788,01	0,00037974	
788,04	0,00038178	
788,07	0,00038015	
788,1	0,00038035	
788,13	0,00038301	
788,16	0,00037995	
788,19	0,00038056	
788,22	0,00037974	
788,25	0,00038117	
788,28	0,00038035	
788,31	0,00038076	
788,34	0,00037831	
788,37	0,00038056	
788,4	0,00037872	
788,43	0,00038076	
788,46	0,00038097	
788,49	0,00038076	
788,52	0,00038035	
788,55	0,00038076	
788,58	0,00038138	
788,61	0,00038158	
788,64	0,00038219	
